dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
0.000827624,Indeterminate,-0.009839529,,79.85653138,156,78.89912691
0.000827624,Indeterminate,-0.009839529,,79.85735901,157,78.88928738
0.000827624,Indeterminate,-0.009839529,,79.85818663,158,78.87944785
0.000827624,Indeterminate,-0.009839529,,79.85901425,159,78.86960832
0.000827624,Indeterminate,-0.009839529,,79.85984188,160,78.85976879
-2.88074E-05,Indeterminate,-0.021319678,,79.8606695,161,78.84992926
-0.00059818,Indeterminate,-0.028951909,,79.86064069,162,78.82860958
-0.00059818,Indeterminate,-0.028951909,,79.86004251,163,78.79965768
-0.00059818,Indeterminate,-0.028951909,,79.85944433,164,78.77070577
-0.00059818,Indeterminate,-0.028951909,,79.85884615,165,78.74175386
-0.00059818,Indeterminate,-0.028951909,,79.85824797,166,78.71280195
-0.00059818,Indeterminate,-0.028951909,,79.85764979,167,78.68385004
-0.00059818,Indeterminate,-0.028951909,,79.85705161,168,78.65489813
-0.000523975,Indeterminate,-0.025332163,,79.85645343,169,78.62594622
-0.000291517,Indeterminate,-0.01399284,,79.85592946,170,78.60061406
-0.000291517,Indeterminate,-0.01399284,,79.85563794,171,78.58662122
-0.000291517,Indeterminate,-0.01399284,,79.85534642,172,78.57262838
-0.000291517,Indeterminate,-0.01399284,,79.85505491,173,78.55863554
-0.000291517,Indeterminate,-0.01399284,,79.85476339,174,78.5446427
-0.000291517,Indeterminate,-0.01399284,,79.85447187,175,78.53064986
-0.002449539,78.51665702,0.023111561,,79.85418035,176,78.51665702
-0.00581929,78.53976858,0.079419067,,79.85173082,177,78.53976858
-0.002393456,Indeterminate,-0.021976277,,79.84591153,178,78.61918765
-0.002393456,Indeterminate,-0.021976277,,79.84351807,179,78.59721137
-0.002393456,Indeterminate,-0.021976277,,79.84112461,180,78.57523509
-0.002393456,Indeterminate,-0.021976277,,79.83873116,181,78.55325881
-0.001991997,Indeterminate,-0.020951949,,79.8363377,182,78.53128254
-0.001483326,Indeterminate,-0.019654065,,79.8343457,183,78.51033059
-0.001483326,Indeterminate,-0.019654065,,79.83286238,184,78.49067652
-0.001483326,Indeterminate,-0.019654065,,79.83137905,185,78.47102246
-0.001483326,Indeterminate,-0.019654065,,79.82989573,186,78.45136839
-0.001483326,Indeterminate,-0.019654065,,79.8284124,187,78.43171433
-0.001483326,Indeterminate,-0.019654065,,79.82692908,188,78.41206026
-0.001483326,Indeterminate,-0.019654065,,79.82544575,189,78.3924062
0.002234933,Indeterminate,-0.020702323,,79.82396243,190,78.37275214
0.009104857,Indeterminate,-0.022639104,,79.82619736,191,78.35204981
0.009104857,Indeterminate,-0.022639104,,79.83530222,192,78.32941071
0.009104857,Indeterminate,-0.022639104,,79.84440707,193,78.3067716
0.006601554,Indeterminate,-0.018941216,,79.85351193,194,78.2841325
0.000394855,Indeterminate,-0.00977266,,79.86011348,195,78.26519128
0.000394855,Indeterminate,-0.00977266,,79.86050834,196,78.25541862
0.000394855,Indeterminate,-0.00977266,,79.86090319,197,78.24564596
0.000394855,Indeterminate,-0.00977266,,79.86129805,198,78.2358733
0.000394855,Indeterminate,-0.00977266,,79.8616929,199,78.22610064
0.000394855,Indeterminate,-0.00977266,,79.86208776,200,78.21632798
0.000394855,Indeterminate,-0.00977266,,79.86248261,201,78.20655532
0.000394855,Indeterminate,-0.00977266,,79.86287747,202,78.19678266
0.000394855,Indeterminate,-0.00977266,,79.86327232,203,78.18701
8.31706E-05,Indeterminate,-0.004809439,,79.86366718,204,78.17723734
-0.001589093,78.17242791,0.021819467,,79.86375035,205,78.17242791
-0.001589093,78.19424737,0.021819467,,79.86216126,206,78.19424737
-0.001589093,78.21606684,0.021819467,,79.86057216,207,78.21606684
-0.001589093,78.23788631,0.021819467,,79.85898307,208,78.23788631
-0.001589093,78.25970577,0.021819467,,79.85739398,209,78.25970577
-0.001589093,78.28152524,0.021819467,,79.85580488,210,78.28152524
-0.001589093,78.30334471,0.021819467,,79.85421579,211,78.30334471
-0.001589093,78.32516418,0.021819467,,79.8526267,212,78.32516418
-0.001589093,78.34698364,0.021819467,,79.85103761,213,78.34698364
-0.001589093,78.36880311,0.021819467,,79.84944851,214,78.36880311
-0.001589093,78.39062258,0.021819467,,79.84785942,215,78.39062258
-0.001589093,78.41244204,0.021819467,,79.84627033,216,78.41244204
-0.001589093,78.43426151,0.021819467,,79.84468123,217,78.43426151
-0.001589093,78.45608098,0.021819467,,79.84309214,218,78.45608098
-0.001589093,78.47790045,0.021819467,,79.84150305,219,78.47790045
-0.001589093,78.49971991,0.021819467,,79.83991396,220,78.49971991
0.00104881,Indeterminate,-0.000141187,,79.83832486,221,78.52153938
0.00172666,Indeterminate,-0.00578431,,79.83937367,222,78.52139819
0.00172666,Indeterminate,-0.00578431,,79.84110033,223,78.51561388
0.00172666,Indeterminate,-0.00578431,,79.84282699,224,78.50982958
0.00172666,Indeterminate,-0.00578431,,79.84455365,225,78.50404527
0.00172666,Indeterminate,-0.00578431,,79.84628031,226,78.49826096
0.00172666,Indeterminate,-0.00578431,,79.84800697,227,78.49247665
0.00172666,Indeterminate,-0.00578431,,79.84973363,228,78.48669234
0.00172666,Indeterminate,-0.00578431,,79.85146029,229,78.48090803
0.00172666,Indeterminate,-0.00578431,,79.85318695,230,78.47512372
0.00172666,Indeterminate,-0.00578431,,79.85491361,231,78.46933941
0.001800311,78.4635551,0.004311563,,79.85664027,232,78.4635551
